-139.68	57.12	105	83	-5	195	85	-173	17	2019
-132.19	52.65	318	27	119	106	66	76	18	2019
-130.04	50.34	228	80	8	136	82	170	12	2019
-130.01	50.36	134	86	179	224	89	4	12	2019
-130.18	50.48	143	82	176	234	86	8	12	2019
-129.91	50.29	136	84	-179	46	89	-6	12	2019
-130.22	50.4	235	78	-3	325	87	-168	12	2019
-130.22	50.41	249	84	2	159	88	174	15	2019
-131.19	51.31	242	62	-2	332	89	-152	18	2020
-129.8	50.13	132	85	176	223	86	5	15	2020
-130.38	50.5	239	71	-8	332	83	-161	16	2020
-129.91	50.23	134	81	180	224	90	9	12	2022
-130.44	50.66	243	73	-5	334	85	-162	17	2022
-131.28	51.64	259	62	-4	351	86	-152	15	2022
-130.39	50.6	240	83	-2	331	88	-173	15	2022
-121.86	53.64	246	35	38	124	69	119	15	1986
